Cylindree,Au_regime_de,Couple_maxi,Nombre_de_soupapes,Rapport_volumetrique,Puissance_reelle_maxi_kW,Alesage,Course,Prix,Energie_Electrique,Energie_Essence,Energie_Gaz,Energie_Hybride,Norme_anti-pollution_Euro 3,Norme_anti-pollution_Euro 4,Norme_anti-pollution_Euro 5,Norme_anti-pollution_Euro 6,Norme_anti-pollution_nan,Architecture,Alimentation,Injection,Disposition_du_moteur,Puissance_reelle_maxi_ch,Immatriculation
1969.0,3750.0,320.0,16.0,16.0,110.0,82.0,93.2,20063183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,26680972.63857678,21681371.152758133,25103235.304740407,12d17707-fd1b-4723-8ccf-7b26f5747977
1984.0,3300.0,195.0,20.0,10.3,96.0,82.5,92.8,22399993.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,20320639.538488705,afbb5596-f88b-4bf2-a0b3-561a03de2e17
50.0,6700.0,72.2,4.8,11.96,0.0,46.260000000000005,44.64,1221150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,5304579.614093546,7c683720-8d54-4512-a4ca-3b3ac3b819aa
998.0,4300.0,95.0,12.0,11.5,51.0,71.0,84.0,7544558.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305785,19406938.01574803,31460359.978947368,21681371.152758133,12781125.800405312,ad51a789-d696-4c5d-9aa0-df5daae4a143
2995.0,4780.0,400.0,24.0,14.26,200.0,85.38,89.75999999999999,46088570.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39761696.631123826,27912203.44233807,31460359.978947368,38283176.946385056,34368465.50776299,abe8fa69-ac62-4f4a-b370-847334833ea1
1998.0,2000.0,230.0,16.0,18.8,74.0,86.0,86.0,11891025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,26276015.74640598,28931117.84985374,21681371.152758133,13707288.63468087,af853118-5132-4868-8011-8e0f55d45070
2287.0,2750.0,350.0,16.0,16.2,100.0,88.0,94.0,31406726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,25504888.160491057,14d59d9d-7800-490b-b52d-273671655e64
1984.0,4200.0,320.0,16.0,10.1,140.0,83.32000000000001,87.898,30992777.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,21681371.152758133,32552829.481692765,060444f5-5dff-4804-9a98-0c9956126fef
1799.0,3030.0,171.8,11.2,15.5,85.0,79.2,90.0,13588216.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19406938.01574803,20898796.57357366,16749752.859122401,17895679.00867828,c6f47822-ddf3-4af3-805e-83eabdb4d0da
2231.0,2000.0,310.0,16.0,16.8,100.0,86.0,96.0,17292394.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,25504888.160491057,e593fe68-cb20-429a-a4f0-c5173787d1cd
2998.0,2960.0,470.0,16.0,14.1,154.0,87.76,94.64,48416033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,27323663.963205352,368719a5-c7ac-4cac-875d-851bae6d113c
1796.0,3500.0,250.0,16.0,8.5,135.0,82.0,85.0,28175252.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,30721548.883327752,18940612.851445664,38283176.946385056,29236868.341973256,08b882b9-df0d-400e-9904-2877300b5461
1984.0,5000.0,300.0,16.0,9.6,155.0,82.5,92.8,29477189.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,19757982.332198568,31460359.978947368,21681371.152758133,33048149.61551384,dbf13011-4a09-4ff8-b6fe-c74b7dea593a
1995.0,4000.0,350.0,16.0,16.5,130.0,84.0,90.0,29109976.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,28376772.435852412,b08bbb52-679f-4f15-9284-0543b09d6ad4
1995.0,4000.0,400.0,16.0,16.5,140.0,84.0,90.0,42149376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,16749752.859122401,32552829.481692765,d111518b-2477-4e01-b426-70c3a837bce6
1242.0,3500.0,102.0,8.0,9.8,47.0,70.8,78.9,7811622.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,18940612.851445664,21681371.152758133,14132719.075767614,f0a923e2-ccdd-4957-8ab1-122429597457
1995.0,1750.0,405.0,16.0,15.0,77.0,76.7,85.84,27257220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,29758701.913786486,21681371.152758133,16161155.272758422,fa569688-f44c-4c47-af7d-c903a60fa8a0
2798.0,1800.0,290.0,8.0,18.5,92.0,94.4,100.0,21789752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22385551.325271472,19757982.332198568,26680972.63857678,16749752.859122401,20111375.114230692,32e724fc-d09e-4632-adea-e60e417b2cea
1499.0,1250.0,220.0,12.0,11.0,100.0,82.0,94.6,18307237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305785,30536239.086159073,31460359.978947368,21681371.152758133,25504888.160491057,69d4a2dd-4154-4b86-b829-4ff7debcfa77
1968.0,3500.0,340.0,16.0,15.940000000000001,110.0,83.2,92.56,35756531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,34443552.83723165,25103235.304740407,4d816889-92fc-4723-b94b-3e240e397650
2199.0,3800.0,421.0,16.0,16.0,145.0,85.4,96.0,29136682.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,28795635.380045734,8d8ac384-b69f-44cd-9aa7-0210e3b6f58e
1984.0,4475.0,320.0,16.0,12.84,150.0,82.6,95.84,42596708.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,38283176.946385056,36509985.77762659,b8c627b9-4423-42a0-878c-3ec3f4cf448a
1968.0,3000.0,400.0,16.0,15.7,120.0,83.0,93.21000000000001,39638974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,34443552.83723165,28993201.101633847,7f374089-7a3e-418e-b181-f9c22ed1d1bc
2461.0,1850.0,275.0,10.0,18.4,85.0,80.4,94.0,20194044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26012059.007075474,25432239.118049614,18927839.747107603,16749752.859122401,17895679.00867828,44af06ad-b17b-4017-834d-f24129f29f0d
999.0,3500.0,92.0,16.0,12.0,51.0,70.0,86.5,12745629.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16131529.103305785,19406938.01574803,28931117.84985374,21681371.152758133,12781125.800405312,380731e6-f57d-4d0e-9b73-7f5f0965103c
2996.0,5500.0,500.0,24.0,11.5,270.0,83.6,90.758,58019654.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39761696.631123826,25432239.118049614,31460359.978947368,38283176.946385056,30635245.37910099,7ff1f080-7b74-49f2-98c8-874d41778b24
1968.0,1750.0,320.0,16.0,18.5,103.0,81.0,95.5,18774599.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,18927839.747107603,21681371.152758133,21464098.990968496,14f8897c-488a-4ef7-8b30-e650741ada8b
1991.0,5800.0,400.0,16.0,14.3,225.0,90.48,99.72,37255428.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,41221021.05592072,e36f3bfe-5b67-48d7-a6b2-f20670a3da6a
2446.0,2750.0,281.0,15.2,14.9,95.0,81.6,89.28,23817435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,25432239.118049614,20898796.57357366,16749752.859122401,24229228.903802708,bfb87046-96be-46d6-bb71-c5561177333e
1968.0,3250.0,340.0,16.0,18.5,110.0,81.0,95.5,25566037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,25103235.304740407,76f9ae45-3ca7-45ea-affe-0df12445f57a
1997.0,3750.0,450.0,16.0,16.0,154.0,85.0,101.3,32882255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,50516393.43037311,26680972.63857678,21681371.152758133,26375395.778142806,140b57ba-d376-427f-ac88-765dab6d2baf
2143.0,3800.0,330.0,16.0,16.36,105.0,83.6,90.64,43042705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,50516393.43037311,26680972.63857678,38283176.946385056,23496702.675622895,6da7726e-5c26-4574-9ad7-dea2df9cc5b3
1499.0,4000.0,300.0,8.0,17.14,88.0,78.28,85.48,19896268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,19422344.035949055,97b7cb35-a4cf-4c51-869f-b3c0e5d75ed5
1798.0,1500.0,250.0,16.0,9.940000000000001,132.0,80.28,83.28,16414421.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,16749752.859122401,30130589.349512666,117c9a7e-125b-4757-97a1-32e1a158b2bc
2993.0,4400.0,630.0,24.0,16.5,230.0,84.0,90.0,67166596.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40563542.01660886,30536239.086159073,26680972.63857678,38283176.946385056,36705514.75724742,bec27c79-7c45-4e73-8644-a00b7747bfff
250.0,6100.0,80.6,5.6,11.540000000000001,0.0,69.47999999999999,59.239999999999995,5601667.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,5304579.614093546,3223f212-0c3f-4bb7-bd67-87865149860e
1498.0,5000.0,250.0,16.0,10.96,110.0,74.58,82.72,26966787.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,25103235.304740407,e705d326-7e2f-4928-af83-e81a75dce7b9
2967.0,3250.0,600.0,24.0,16.0,200.0,83.0,91.4,49019597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39761696.631123826,26276015.74640598,26680972.63857678,38283176.946385056,34368465.50776299,ae465f4a-1549-49d8-82c2-e3f8fc56bd89
1995.0,4000.0,350.0,16.0,16.0,130.0,84.0,90.0,28475699.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,28376772.435852412,8d3f1a91-91ca-43b1-9aa4-8c03fb938226
2298.0,1250.0,310.0,16.0,16.0,92.0,85.0,101.3,23154449.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,20111375.114230692,e906430b-12fe-47e8-a088-70412003a59f
2179.0,1500.0,370.0,16.0,16.5,125.0,85.0,96.0,30378530.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,28607188.75370937,bbf3968f-5dd8-4ce0-9327-906b2945562b
2998.0,1400.0,350.0,16.0,18.7,107.0,93.72,102.4,32368157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,16749752.859122401,27609747.672835648,ff5c532d-2628-4d6c-8710-f0a6e15007d3
1997.0,1750.0,250.0,8.0,18.0,80.0,85.0,88.0,14354690.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23072341.52934103,19757982.332198568,26680972.63857678,21681371.152758133,16434021.000034105,2e99bea9-cb76-43a3-9b79-404440d32a0a
1783.0,3000.0,136.0,8.0,9.7,65.0,82.7,83.0,12214172.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,12179055.950261781,18940612.851445664,17834545.589479614,20139357.629086673,55d45b8a-973d-4447-940c-8a5dcfb7f964
1200.0,6100.0,80.6,4.8,12.2,11.0,71.96,62.739999999999995,8144784.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,5304579.614093546,a5a68f70-88b2-4d3c-9f30-eb2d9e13d075
1968.0,3800.0,400.0,16.0,16.2,150.0,83.0,99.0,38500614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,34443552.83723165,36509985.77762659,82a661fd-e616-41e4-8db7-7480802560d1
1997.0,3356.0,360.0,16.0,16.720000000000002,96.0,88.36,95.84,43240332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,26238120.616200935,431773d9-02fd-4426-a16b-a9e5cc52daa0
1242.0,2500.0,102.0,8.0,9.5,44.0,70.8,78.9,7073858.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,12179055.950261781,18940612.851445664,17834545.589479614,9853013.442349382,586cec54-93ab-4d48-bfa1-50ece523e942
124.0,6700.0,72.2,4.0,12.02,0.0,54.0,54.0,4433262.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3858695.327737196,12179055.950261781,7645246.457534265,16749752.859122401,7296286.949926859,040f2edd-b7d7-4b29-9620-bb0f9d38df30
1968.0,3250.0,320.0,16.0,15.5,110.0,81.0,95.5,27587711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,26680972.63857678,21681371.152758133,25103235.304740407,ec1b90b4-d9d7-4e8f-a57b-f9efb9890618
2484.2,5870.0,362.0,17.6,9.940000000000001,150.0,85.5,99.16,53478231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29725827.210848533,12179055.950261781,37714016.16876636,21681371.152758133,36509985.77762659,7d0e9607-1e0b-4534-af5d-ddbd46e9ff9e
1690.0,5170.0,96.2,4.8,11.34,22.0,97.72,73.06,15616567.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,5304579.614093546,388faf1a-1314-4918-94ba-5c4160c52bc9
1996.0,3600.0,359.0,16.0,15.5,96.0,79.8,91.67999999999999,32954362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,12785061.217168197,21681371.152758133,20320639.538488705,575f98ee-66bb-40b2-bd86-4c2f8607e52b
2996.0,3220.0,378.0,19.2,14.559999999999999,130.0,82.56,85.8,28835568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40563542.01660886,25432239.118049614,20898796.57357366,16749752.859122401,28376772.435852412,d99005d3-02e6-46d9-8a7e-0937b14e01c0
1461.0,2000.0,240.0,8.0,15.6,78.0,76.0,80.5,15189265.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,19597045.117058523,53ace0eb-e7fc-4047-a9b4-13e4e3d90f40
2995.0,6500.0,460.0,24.0,10.5,280.0,84.5,89.0,61872052.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39761696.631123826,39966436.050118856,31460359.978947368,38283176.946385056,34261072.62296749,ea873481-458b-4ccc-a7e5-09c9a0d3f0e7
1598.0,5500.0,240.0,16.0,10.5,135.0,77.0,85.8,19862885.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,30536239.086159073,31460359.978947368,21681371.152758133,29236868.341973256,487e4557-671b-4065-b661-df3d40c3f2d7
1598.0,4000.0,155.0,16.0,12.0,85.0,76.5,86.9,14454839.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,19406938.01574803,31460359.978947368,21681371.152758133,17895679.00867828,bf085791-4cb3-43ef-8d8f-42fc4cccea7a
875.0,2000.0,145.0,4.0,10.0,77.0,80.5,86.0,13853945.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18317894.25011886,25432239.118049614,18940612.851445664,21681371.152758133,16161155.272758422,8917f815-f58a-4696-91f6-dcc388a90d87
1598.0,4400.0,250.0,16.0,16.5,77.0,79.5,80.5,16184078.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,16161155.272758422,63152abd-36a5-4c96-9439-78728898fece
1598.0,3500.0,250.0,16.0,17.23,85.0,82.24,92.3,15723393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,26680972.63857678,21681371.152758133,22927900.761365093,b82b15fc-511a-4bb6-8237-84802cc89a0d
1968.0,3200.0,250.0,16.0,18.5,84.0,81.0,95.5,19893597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,21202769.775118858,5ff0db0a-7278-4b3e-9421-efb63f0969f2
1997.0,3210.0,405.0,16.0,16.580000000000002,125.0,84.2,95.6,31154351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,28607188.75370937,08031035-8b19-414d-8943-468495fe98d1
1595.0,5300.0,250.0,16.0,10.3,115.0,83.0,73.7,31780616.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,38283176.946385056,28710616.912489228,23087d36-929d-4a41-82a1-195a88366aed
1995.0,4000.0,400.0,16.0,16.5,140.0,84.0,90.0,26739783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,32552829.481692765,bbc6a8ef-9466-4d0d-ab56-26fa185d904d
2996.0,4000.0,500.0,24.0,15.5,183.0,83.0,92.31,41661984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40563542.01660886,25432239.118049614,26680972.63857678,34443552.83723165,30238672.005743593,dbcf70fd-eb2e-42a1-b19d-122e7d0d79a2
1996.0,3260.0,356.0,16.0,15.2,136.0,84.8,90.47999999999999,34170839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,12785061.217168197,21681371.152758133,25807700.295949437,65f706c1-543a-44cc-86ce-823da7ba0e98
1993.0,3600.0,440.0,16.0,13.34,145.0,82.8,92.36,58987761.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,38283176.946385056,28795635.380045734,1d3a6d71-a119-4457-8d69-1ff376f1d1ae
2495.0,4200.0,340.0,10.0,19.5,101.0,84.5,89.0,24943778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26012059.007075474,19757982.332198568,28931117.84985374,38283176.946385056,27882288.93983648,40042800-7646-43d5-ace1-40046f626bc3
1618.0,5600.0,240.0,16.0,10.5,140.0,79.7,81.1,16724883.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,21681371.152758133,32552829.481692765,2a1a9549-8fd0-491c-af04-545d8f0631ed
1598.0,5500.0,240.0,16.0,10.5,140.0,77.0,85.8,22366610.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,30536239.086159073,31460359.978947368,21681371.152758133,32552829.481692765,c182ef54-f0fa-4cba-9fef-3afdb1a7ca25
60.0,6700.0,72.2,4.8,11.96,0.0,46.260000000000005,44.64,1732578.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,5304579.614093546,011f4388-e6ec-4a83-8046-77533d93aaae
1984.0,1800.0,280.0,16.0,10.5,147.0,82.5,92.8,25638144.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19757982.332198568,31460359.978947368,21681371.152758133,29139945.53385662,63738aee-f819-4f79-b1a7-696f5b6d5e0f
1984.0,5000.0,370.0,16.0,10.36,185.0,83.2,91.9,34704967.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,38283176.946385056,34336951.3497265,60ed87e7-1b87-4fbf-967b-d1a2e1c36c22
1968.0,3250.0,340.0,16.0,18.5,110.0,81.0,95.5,21640196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,25103235.304740407,6bb789ba-669b-4ff8-b6bd-1430882be0b6
1997.0,5000.0,310.0,16.0,10.0,160.0,90.1,84.0,24836952.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,27912203.44233807,31460359.978947368,16749752.859122401,31143880.010239292,248c9205-3f07-4035-9948-203e1db00493
1984.0,5100.0,280.0,16.0,10.9,155.0,73.38,83.9,23748666.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,26375395.778142806,fd2963e2-7c96-4920-a58f-f49b2017b988
2998.0,3100.0,470.0,16.0,17.5,155.0,95.8,104.0,39246390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,33048149.61551384,1423aa19-043e-4efb-b8cb-d74b7cd05e60
1995.0,4000.0,320.0,16.0,16.5,110.0,84.0,90.0,26673017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,16749752.859122401,25103235.304740407,28640fae-7847-404a-8d50-371e5a23cfc1
1499.0,4000.0,300.0,8.0,16.9,88.0,76.9,87.68,20764226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,19422344.035949055,be8dea7c-e867-4bc0-8acf-ec858158ebba
1199.0,2750.0,118.0,12.0,11.0,60.0,75.0,90.5,13453349.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16131529.103305785,19406938.01574803,18940612.851445664,21681371.152758133,17626804.12288714,b12a3792-f6da-4ed3-8f83-375fef23bbcc
2143.0,3000.0,400.0,16.0,17.5,125.0,88.0,88.3,28141869.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,28607188.75370937,303abc58-2bd8-4ede-900b-88049d46536d
2497.0,2750.0,250.0,24.0,11.0,160.0,82.0,78.8,28642614.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40563542.01660886,19406938.01574803,18940612.851445664,38283176.946385056,31143880.010239292,8fc2131d-93ba-4161-8cf9-35b137566466
1995.0,4000.0,260.0,16.0,16.0,85.0,84.0,90.0,18627714.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,38283176.946385056,22927900.761365093,bbf76a4f-ecbe-43b4-a54c-00a660c838fe
1996.0,2620.0,340.0,16.0,17.16,88.0,76.0,89.24000000000001,21331737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,19422344.035949055,72607cae-466c-4138-8b01-85580f184241
125.0,6700.0,72.2,5.6,11.540000000000001,0.0,78.17999999999999,55.73,4266347.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8798244.211382125,12179055.950261781,7645246.457534265,16749752.859122401,5304579.614093546,8459826e-df14-41d4-974d-604b3bed7bfe
1596.0,5700.0,240.0,16.0,10.0,132.0,79.0,81.4,25945268.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23072341.52934103,27912203.44233807,21916278.769677028,21681371.152758133,30130589.349512666,89275b49-5d15-41c8-8dac-c851c55b252f
1997.0,2590.0,390.0,16.0,16.42,125.0,89.56,96.0,38012554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,28607188.75370937,25f2e90b-5ad1-49f1-b4b6-67b31498312e
1498.0,5000.0,250.0,16.0,12.0,110.0,74.5,85.9,23568398.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,31460359.978947368,21681371.152758133,25103235.304740407,5d9ae7b2-5e38-44c2-a162-8d7b66f84b1a
3252.6,6700.0,545.0,24.0,12.0,250.0,89.54,84.55999999999999,46001774.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35627891.344787516,12179055.950261781,37714016.16876636,53140633.94515256,42984589.40875651,c1c617ef-7c31-4d73-ac3c-15edec8a019f
2295.0,5340.0,245.2,16.0,13.580000000000002,110.0,86.2,87.72,26504767.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23072341.52934103,19406938.01574803,20898796.57357366,16749752.859122401,25103235.304740407,f3330028-698f-4730-9c51-d9181468b72a
1461.0,2000.0,260.0,8.0,17.08,85.0,76.64,88.18,18627714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,25432239.118049614,26680972.63857678,21681371.152758133,17895679.00867828,883977e1-3b05-417a-8342-d4b78d15b159
250.0,6100.0,80.6,4.0,12.5,0.0,78.0,52.3,7083873.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3858695.327737196,12179055.950261781,12785061.217168197,16749752.859122401,7296286.949926859,2ad8a29d-bb39-4b80-b3c7-be7d53d5c05e
1968.0,1750.0,320.0,16.0,18.5,103.0,81.0,95.5,15489712.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23072341.52934103,26276015.74640598,18927839.747107603,21681371.152758133,21464098.990968496,9f4b7ef5-1b0c-4910-a831-f667e416fbf8
1499.0,2000.0,300.0,8.0,17.0,88.0,75.0,84.8,25771676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23072341.52934103,26276015.74640598,26680972.63857678,21681371.152758133,19422344.035949055,63943fa4-185e-41c0-bcb7-078002de9ff6
