Mixte,Emission_de_CO2,Cycle_urbain,Extra_urbain,Prix,Immatriculation
5.5,125.0,6.459999999999999,4.220000000000001,11143245.0,349846ad-270b-426f-895e-148cc83d1188
5.9,144.0,7.7,5.1,8365780.0,ce682609-a8c2-400a-8e4b-d05d5eee8db6
4.4,104.0,6.4399999999999995,4.1,7677422.0,7b251ab7-f7c2-4982-ace5-9bd8af634b78
4.4799999999999995,92.0,8.419999999999998,5.279999999999999,4339122.0,547361ed-4a5b-4eec-a6f9-3e2d0b258300
4.2,99.0,5.5,3.5,13880651.0,a7283b39-c4c4-424c-85a8-1f921d3fe56a
8.4,202.0,11.9,6.5,23775373.0,a8d11a2d-7221-4575-a8d1-fe740e36fe35
4.2,109.0,5.2,3.7,24289471.0,e84301e9-c7d2-470d-b98c-cf48a46eb950
5.7,151.0,7.8,4.7,18861395.0,b3cc3d62-e10b-44f4-b572-087bad8a8605
5.5,126.0,6.8,4.8,21431886.0,26ac640c-3fba-48d1-9c70-aecb4ecc41f6
4.1,86.6,8.419999999999998,5.279999999999999,4040678.0,bb4b5a3e-da3a-488d-a491-142af2afc118
4.2,109.0,4.7,3.9,32688634.0,e5b24ef6-896c-4aa3-9d0c-6c95756a8d32
9.8,235.0,13.8,7.6,26002019.0,889a34d7-b3df-40d0-aa76-8ea1bea2c794
2.66,61.0,8.420000000000002,5.279999999999999,1421448.0,7bb180a7-a41f-4904-bb0e-81b54acfb05f
7.62,131.0,8.120000000000001,5.640000000000001,39659004.0,743db0bb-4989-4121-9a3c-78148093b203
9.1,217.0,13.2,6.7,19161842.0,2adc162f-9e94-40e0-8cda-34be111beae9
4.9,124.0,5.6,4.5,36006904.0,a9e069d3-2f3f-4449-85d3-f19eea8d0731
5.44,141.2,6.839999999999999,4.46,18400710.0,cbda4539-592b-4e53-8c1e-612273af9ed6
6.9,183.0,9.2,5.5,36487619.0,cc25381a-9b3f-4779-a2ea-8077129ab018
5.6,112.0,6.5,4.4,7135282.0,29dfb495-7172-4bfd-a0aa-33ec3fe30bbd
5.52,106.0,6.92,4.68,20330247.0,b7a59d90-3c02-4cfd-bfab-4a8702a098ab
5.2,134.0,5.5,4.9,22533525.0,b9b4285c-69ec-4bd5-a1cc-f3b4e8c15a80
5.7,149.0,7.4,4.7,31647084.0,9cee98ce-4464-436a-a702-5760ae4f1eb0
3.2,76.0,8.419999999999998,5.279999999999999,3204100.0,7d15e7cc-d7b0-4306-968c-7dcd973a18b0
7.7,186.8,10.520000000000001,6.0200000000000005,35973521.0,f2e9fd75-1a48-4160-977b-f8067de1be72
6.4,121.0,8.16,5.359999999999999,18320590.0,a329e4e2-3926-4c92-8909-dd12fa043921
6.7,168.0,7.6,6.2,24296147.0,f3531af3-f787-42bf-821a-39b503b3abce
6.3,128.0,7.580000000000001,4.8,8645529.0,03afc232-9e36-4a9a-b31c-1c4980a79616
6.6,154.0,8.7,5.4,28242018.0,a0a31748-d7f1-4ea1-8c72-f364648a621d
7.6,177.0,10.2,6.1,33282851.0,c8c2900a-03e0-4bd5-ad5e-8175b5c023ec
7.5,169.0,10.6,5.7,21198205.0,0d522750-7135-422c-94db-004c4950be7a
6.3,167.0,7.1,6.1,29347663.0,6c4fe802-07cd-4f90-8188-587a272a3d69
2.66,61.0,8.419999999999998,5.28,1802014.0,c8fc3aee-3f4e-459b-80e8-7a48d7421fad
6.2,162.0,7.3,5.6,22513495.0,81472439-78f7-4588-b7f6-f441250b1d01
6.62,168.6,8.399999999999999,5.58,20210736.0,4526409a-3d52-40ec-a89e-c1bdd14cfd6c
5.1,119.0,6.3,4.4,15990457.0,171e01f2-4582-4c60-856d-2d7f9745d6b3
6.6,154.0,8.9,5.3,9707776.0,7b09751d-f854-4df8-9515-57310e55fe7f
5.1,119.0,6.2,4.4,20236775.0,9ff1b17b-d9ae-46a7-a59d-9fcdc8aeed9c
7.4,174.0,9.9,6.0,35138946.0,45279090-61a1-42d0-b22a-32571d5863b9
4.5,105.0,5.8,3.8,12017880.0,49a76652-135d-492b-af60-160fa6f756c4
6.4,170.0,7.7,5.7,21625507.0,567fd99b-7717-464a-b6da-2341fe1779eb
5.1,153.0,6.8,4.619999999999999,28073768.0,8802cc16-421b-453a-b659-bd171ad8e8d3
7.5,198.0,8.84,5.44,30565475.0,4db1cd00-02db-4523-8a53-80fb6f210bca
6.9,157.0,8.9,5.8,33950511.0,83669fd1-a4d0-4a95-8836-d242fe13a3f0
5.7,149.0,6.8,5.0,27374060.0,7ad8e246-29b4-4c86-a922-7a39fcabc69f
5.0,130.0,5.8,4.5,47437243.0,9934b645-c973-4c80-80e2-f452a1d4f90f
8.02,193.8,10.419999999999998,7.119999999999999,23735981.0,fe21ae40-843f-4434-ae9d-ade59d8690e7
8.4,199.0,11.1,6.9,17692990.0,49d1f8a6-04a8-4412-842d-ab434512ba5e
5.2,140.0,6.6,4.4,12992664.0,b835797e-8f30-40ce-aa71-9d75fcd75e70
4.64,124.0,4.84,3.9200000000000004,15215971.0,2107a60e-4706-4297-8749-b637af8ac092
3.1,71.0,14.239999999999998,8.86,63332225.0,4b421fb3-d45d-4435-b022-739bcbe284b7
5.38,133.4,7.82,4.9,6002263.0,708ba161-3dc5-40a8-aff6-b573893fe50c
7.1,165.0,9.6,5.6,40760643.0,f55930c5-f5ec-4e28-9862-8013552916af
4.0,104.0,4.6,3.7,18494182.0,f2b34e63-fb8d-4074-973d-cb4794e7af8d
8.08,189.8,8.940000000000001,5.4399999999999995,35793253.0,64079201-b736-43f7-bddc-817c28eb4bf4
8.1,194.0,11.6,6.2,22233078.0,7516ca16-4136-44aa-813f-df471cb74124
5.3,121.0,7.639999999999999,4.840000000000001,18554271.0,3f849fc9-4050-457d-b9be-de836e2d5ccb
5.8,165.0,7.7,4.7,26606251.0,3193dada-e171-4ccc-9df0-322c397a4ac4
5.2,115.0,6.6,4.4,11016390.0,3bc8072c-5f02-4912-90c1-9c17cb49d1a5
4.1,108.0,5.2,3.5,10542351.0,ba80d01e-12cf-4ba6-b05a-c9d5a945815d
5.220000000000001,133.0,6.540000000000001,4.4799999999999995,20348941.0,7ec26a6e-e9c9-4c40-9828-333800a7bf20
3.5,90.0,3.9,3.2,15523095.0,a1651825-a4c5-43b0-9db4-daabb3517cf1
6.0200000000000005,127.2,7.719999999999999,5.04,32660592.0,c18dffaf-b3c0-4237-a2cb-26171f8b3a30
5.3,131.6,6.58,4.54,19980393.0,15a579db-f416-4c6c-ba36-db0ba0f0865f
4.4,116.0,5.2,4.0,20690783.0,fcedc8c3-284c-420e-8f7a-dd7f3e88349d
5.6,129.0,6.26,4.38,24903718.0,803ab132-1cc3-4ba9-8f86-cc851f1842a8
7.1,189.0,9.8,5.6,16357670.0,7e5a18f7-e273-459c-94e2-858307388214
6.8,216.0,8.8,5.54,29083270.0,17de4277-2d07-4ab3-8ea1-5cc600f9fd80
4.92,127.2,6.18,4.220000000000001,19284024.0,91fa795e-4bd2-42b1-9641-f8cd2c564345
5.1,135.0,6.4,4.4,25671527.0,9f12cc08-d564-4f0b-a94b-8eb2f07988b0
4.7,123.0,5.4,4.2,15519757.0,3074679e-f421-4f73-be40-e2eebf8b460c
6.6,33.0,8.14,5.340000000000001,38423833.0,73d98cb8-5ce8-4ca9-b033-c81a794caffa
6.3,143.0,8.780000000000001,5.5,25304314.0,ff6290e0-56f1-4589-a783-79219bf80501
5.1,134.0,6.2,4.5,29210125.0,4b2440f0-2074-4d14-b47d-7a14320ffb97
4.1,106.0,4.7,3.6,25204165.0,45703374-3c17-42d4-9c06-d9389c69c018
7.3,194.0,9.2,6.4,24436356.0,14d52ddb-b044-4522-9ff0-c70a2c797bd3
5.4,141.0,6.6,4.6,35953491.0,48c9c74a-85e9-47ed-98f1-e9ec7f0a39c9
4.3,114.0,5.2,3.8,30111466.0,8bf6fa53-d94c-4866-8616-1d7f24d3b813
6.6,156.0,8.9,5.3,9253768.0,0dbd1e1a-6f72-4ec2-ad75-f76877c7588a
14.4,328.0,21.7,9.8,308458920.0,fb93acbf-7074-45a0-ad0e-7284239934f7
5.7,149.0,6.8,5.0,25237548.0,2cf04d4f-6eb3-432f-a146-3d7702f5d483
5.6,138.0,6.2,5.2,46555932.0,9496f79c-13b7-44d1-af38-41740d90d375
6.22,157.2,7.6,5.459999999999999,37471750.0,62ca0153-5a13-42c0-8fa7-f4f625a93045
4.6,119.0,5.3,4.1,15783482.0,ebec5712-58ff-4b46-94a2-ef30b5201136
5.54,141.6,6.460000000000001,4.8,22569579.0,044a277c-2331-4328-bfc7-1029e082ada4
4.7,124.0,6.0,3.9,25971974.0,d45c0b51-c21d-496c-afc2-ea1249c5263c
5.12,127.2,6.5600000000000005,4.279999999999999,15002320.0,5dc8bd0c-6bab-465f-a96f-eb03e12de89f
4.7,119.0,5.5,4.2,34818469.0,1ef19f48-cfcd-4e8a-950e-4561c71010ce
5.66,142.0,7.38,4.66,14707882.0,f9131932-0ccf-4b1d-80dd-15822d947028
5.0600000000000005,118.4,7.239999999999999,4.5200000000000005,7710805.0,7f9706d2-a3f5-4b2c-80af-d8551b56eb0a
5.0,130.0,8.0,5.5600000000000005,27173762.0,8f9f0c00-0c59-417a-9b9c-0fdac158bf7c
10.1,242.0,15.0,7.5,33282851.0,a5d09e4a-453b-4ccf-b490-c4274074674f
6.1,159.0,6.7,5.7,42566663.0,05d65cef-7990-48f2-9683-130d97be8e25
4.4799999999999995,92.0,8.419999999999998,5.279999999999999,4306407.0,d450ad92-0e9f-4d7b-98f9-98859097343c
5.9,156.0,7.0,4.5,24836952.0,9e2b384f-fdc6-45c9-8cd5-cfdfb81a478f
5.8,154.0,7.4,4.9,19862885.0,a9182a0b-e217-442b-933a-a7d9961243b9
6.88,155.8,9.36,5.4799999999999995,19796119.0,7402dfd2-0476-438f-ad62-05020039a9be
5.0,133.0,6.0,4.5,19028310.0,284c9469-39c5-4501-a3fb-c26551781000
5.0,132.0,6.0,4.4,41461686.0,1e3059fc-e60a-41d3-b4be-c080930df9f9
6.1,134.0,7.88,4.96,14922201.0,5c3a3b69-1afc-4d33-8ff4-7723ac0c00da
5.0200000000000005,117.2,5.96,4.06,7610656.0,aadadc98-33b0-45aa-9539-24abd67bee55
3.8,105.0,4.5,3.4,22433376.0,49e1bee7-3c6b-446c-bf11-70766179ea45
4.8,126.0,6.0,4.1,26052093.0,71e32914-a56f-4000-8f51-c15b6750d40f
16.2,380.0,22.0,12.8,33516532.0,788e109b-78b8-40c7-b10c-06c1ba90d1d2
6.6800000000000015,214.0,9.02,5.680000000000001,22152959.0,94626d8f-1622-4c39-b018-4241f8a5bfd2
6.2,164.0,7.2,5.7,22633674.0,d9daa481-ec2d-44de-ad94-fe916e43564d
4.6,120.0,5.6,4.0,21845835.0,05dd6e81-a1e8-41cc-9634-c2efa4c5ddca
5.6,147.0,7.2,4.7,20937818.0,ea990d19-6362-4954-a97b-af1da113caa7
5.46,154.0,7.0200000000000005,4.8,24489769.0,64aafc13-1de3-4dd4-a706-92fdc742dd35
8.5,203.0,11.8,6.6,15770129.0,8994d63e-8e13-4a30-bde1-770c0d35b8d1
5.4,120.0,6.7,4.6,14154392.0,e7f4c2c9-d6af-4ab9-ba18-a6ae96355739
4.1,105.0,4.5,3.9,19629204.0,5b2ca3fd-f6fd-4ab5-a286-0083e1228dab
6.26,134.0,8.24,5.58,25871825.0,e9deb9c0-c5dd-4bae-aaed-93922d274199
4.9,128.0,8.76,5.3,19348787.0,ed8c22eb-6e35-44e0-b1ed-199ae6e6cd3c
7.1,188.0,9.6,5.7,22266461.0,17765fd8-f436-45d3-bf0d-66cbc6722f22
10.680000000000001,254.0,15.14,8.2,73642898.0,b5644b66-2815-466a-9ea6-16b532bbfaa7
6.3,146.0,7.7,5.5,24950454.0,53dbba4c-0475-4ca9-bea0-138b51be8180
9.5,228.0,13.9,6.9,25744970.0,b56ad8b3-3321-4429-9b1d-38d0b1feae9f
6.860000000000001,168.8,8.260000000000002,5.88,18311243.0,4b66b7ee-7e4d-40e9-9097-3182b0ff7d16
8.3,194.0,11.4,6.3,15589861.0,08076c45-4f9a-4ce4-8e70-d31f837fae57
6.859999999999999,128.2,8.54,5.88,18325932.0,91cfe50a-c5ff-4c94-a471-8b338f25b444
4.5,119.0,5.0,4.2,21438563.0,d1fed7f3-a9ab-4f6f-8adc-2066c4aa6b72
8.280000000000001,185.0,10.559999999999999,6.960000000000001,41325483.0,e04ab110-9b3b-4b7c-88b3-6a1abf550004
5.4,141.0,6.7,4.6,16507894.0,e53a1c01-d320-4af5-9671-c5996381f45e
4.5,115.0,5.4,4.0,17803154.0,1c92d58e-7814-4aeb-97cf-c7ea07310ea5
7.82,195.6,12.46,7.26,52478076.0,6d975064-d446-4b01-9662-880500742778
8.9,214.0,12.2,7.0,20684107.0,a006dc33-6809-4747-8580-42db9c448ac5
6.2,145.0,8.4,4.9,11149922.0,9854c875-e813-4d0f-8be2-76200f96b5a2
9.4,224.0,13.1,7.2,27327324.0,e45521bf-d6da-401a-8ef9-770f8ce0f48f
4.5,105.0,5.4,4.0,11677373.0,d7de53b3-a468-4486-8cd7-c068d1d814f4
8.2,215.0,10.3,7.0,25337029.0,48b245a6-cbc2-4afd-8126-e18d768b277f
4.6,121.0,5.1,4.4,26773166.0,6daee932-4af0-419f-a66f-8ea8466f20af
6.8,161.0,9.0,5.5,8813112.0,8970878c-f9e0-4e21-a791-d226c8213d04
6.619999999999999,160.6,8.3,5.4,18280531.0,7c769e0d-84fa-43e5-b518-cfb42a1c6b4a
7.0,168.0,9.5,5.6,10221875.0,98ef7da3-8bd2-4246-ba00-bd76e7671733
6.640000000000001,177.6,7.42,4.960000000000001,29592027.0,03a990f2-6c70-4ec3-9c47-d6e9354ce8b7
5.9,154.0,8.1,4.6,33282851.0,24f5b9d6-1ac7-4aba-b6bd-1e8b3ce998b2
4.7,125.0,5.7,4.2,13219668.0,17f5a06c-b30b-4bbf-9336-3d161cf21d3a
6.18,162.6,8.76,5.88,38653508.0,5a043e7d-9e7a-48f3-b6b0-224c540d7666
7.0,153.0,9.94,6.299999999999999,47804456.0,aabc80b6-ce02-4202-8ea9-8252a3115d4e
6.9,165.0,9.5,5.4,9146942.0,f901a78c-d3ed-4038-8574-670886777cb3
6.9,152.0,7.06,4.82,17065390.0,e1e88ac9-6a53-4d3c-9fef-f47c54645edf
3.8,99.0,4.2,3.6,20657400.0,8ff11175-3e04-4a35-9df4-51d49bc1bb3d
9.4,211.0,10.68,6.7,43598198.0,51dfd0d1-cb15-4278-b6d7-200f2032297f
10.6,252.0,15.4,7.8,35966844.0,aca2775c-66a3-4ad6-9706-c76e216933de
4.5,119.0,5.3,4.1,25504612.0,d852ba8b-a52b-46a9-8c5f-14a308a965f4
5.119999999999999,137.0,5.92,4.16,17899965.0,3f05afcb-2766-459e-bc02-330961f53baf
6.8,161.0,8.8,5.6,10482262.0,bcb77f0a-81bd-4cd7-8341-0de3f803e9a8
5.2,138.0,6.6,4.2,20550575.0,0159b6a3-bc51-4132-8356-b497aeafce3f
5.7,134.0,7.4,4.8,22640351.0,ddb83272-7899-44fd-8b19-a396d598b371
6.640000000000001,214.0,8.459999999999999,5.3,21041305.0,bda43b21-4dae-4e8c-b4be-04ee97d9105d
3.8,109.0,4.5,3.4,11800890.0,a4b734b6-0383-47e6-838a-288f7567b550
2.66,61.0,8.420000000000002,5.28,1061579.0,732dd06e-c80f-4046-b453-6c372c04b597
4.2,110.0,5.0,3.7,14054243.0,2769f526-47d0-4e6d-8363-3b719fae4936
4.8,126.0,6.0,4.1,13319817.0,e4d11904-82e8-4de4-a2a2-374e299c9cf5
6.659999999999999,166.0,11.44,6.38,19340107.0,79542c94-92d4-48c8-be65-96619177da11
4.1,104.0,4.7,3.8,25671527.0,7650f186-d4ce-4df8-bc19-dbe8a6e7f42d
7.62,205.8,10.14,6.180000000000001,36962993.0,a406d9f9-e3d6-4733-a092-ae4d5243b384
5.6,164.0,9.9,7.2,25905208.0,8e03f7b2-0f53-4c95-9a3c-3d409e656697
6.18,160.2,7.960000000000001,5.300000000000001,19186545.0,0b97dd09-dd86-471b-ad9f-d017c3539d46
6.32,154.4,8.32,5.14,13648973.0,a28a0e79-ae5e-4172-a025-455db12e7bf1
5.039999999999999,140.0,7.040000000000001,4.68,10949624.0,d0ab2166-e483-4fe4-aa93-ca74026e10ad
9.9,237.0,13.8,7.6,32815489.0,340a404c-7f85-495c-a748-f0e691305875
2.5200000000000005,61.0,8.419999999999998,5.28,3270866.0,ed84ba81-44f2-4975-8d9d-0bb8811e224c
6.5,156.0,8.9,5.3,9994870.0,0e4951a4-e1b2-4288-8014-fd18f2eaecbd
5.2,128.4,6.68,4.360000000000001,9761189.0,98d107c6-84d3-4872-a98c-99882636a225
5.619999999999999,136.6,6.02,4.18,15664639.0,96740d81-99b6-410e-b137-b4aa23ff5ef2
7.9,208.0,10.1,6.6,22661716.0,0dbfe548-bfb8-4289-a73f-e3d0f67ebab0
5.0,135.0,6.5,4.1,9487449.0,f6a745a9-7161-4ba1-a7a1-6469ea5f890c
7.2,181.8,9.36,5.9799999999999995,22255111.0,5b2d73ff-8f5f-4fe0-888d-84675bf01c5b
6.6,154.0,8.6,4.9,24135909.0,b9d89805-de9d-4621-b210-fac8a8d0e8fa
9.8,265.0,13.2,7.8,30745743.0,d3461812-c39f-4ac9-b204-9085c8bc6463
7.2,169.0,9.1,6.1,33456443.0,d0d7dc3c-a401-4df1-a75b-545e5fbfa2ab
4.7,122.0,5.6,4.1,20063183.0,e894e109-e963-4c27-86a3-bbbe38b9cc2c
4.3,115.0,5.2,3.9,12184795.0,a0706de9-c762-4bf5-b034-25e2b04c16e5
5.2,136.0,6.0,4.7,40814056.0,9c12c8d3-b9ea-4f59-b71c-bc3d6004a230
5.8,154.0,7.2,5.1,46001774.0,b80f1444-9c04-4179-a291-459be7be5a92
5.2,138.0,6.5,4.5,38590748.0,16a3c145-81fa-4dfc-888d-34fbf03ff4be
4.0,92.0,7.1,4.76,7210060.0,0061fb06-e655-4147-89e0-46fd6b199e3e
5.2,117.0,6.5,4.5,6249298.0,5850905f-cb1f-4673-b4f4-c6a3cde7fc42
9.8,231.0,13.8,7.5,19440924.0,59b66f21-7edd-4415-84b6-93f01f632c29
6.2,157.0,7.6,5.4,16350993.0,e03957c7-a72a-4dc3-a593-1db746ed4dbc
13.1,314.0,19.4,9.5,32895608.0,17a429f7-0a60-495e-82c5-50bb31c758af
4.6,119.0,5.2,4.2,16704853.0,c9c237c0-f58b-415f-adb1-ae1809abdd4a
4.6,121.0,5.5,4.3,17085419.0,31fd329d-388d-4d39-b8fa-d83ca5bc28e1
5.3,141.0,5.4,5.2,22633674.0,e1414353-348f-4a56-ace3-83cdd481c1f3
5.2,118.0,6.3,4.5,20891081.0,b64e3984-27d9-4677-aea4-b8716bc6fcc0
4.4,115.0,5.6,3.7,13920711.0,af8667bc-33b6-4a2f-b689-c64cc5be86e8
5.2,117.0,6.5,4.5,17826522.0,7222e25a-167e-40df-86f4-bc69413816a2
6.7,156.0,8.8,5.5,39124876.0,3b616605-d388-4f51-832c-a3a3a037dc42
6.9,133.6,9.6,5.3,12163430.0,31ff7d2f-a2c1-43dc-ae4b-e80d7a5b1699
7.1800000000000015,175.0,9.52,5.659999999999999,30345147.0,186e63d1-95b6-40aa-bcc1-63cd83012f4d
4.6,121.0,5.4,4.1,36521002.0,070a0e83-89b6-45f2-9363-49ad12cbbc25
4.3,99.0,5.3,3.7,9247091.0,ae07dce1-7f57-48ae-b3f0-5da9a5634fee
9.6,219.0,12.2,8.1,35552895.0,638b2bc6-7c80-4c9e-82ff-7f482ef27e60
6.8,177.0,7.3,6.5,23386794.0,c9710190-c614-43cf-a87d-c70c73fadf52
6.2,146.0,7.720000000000001,4.799999999999999,18560948.0,1544d440-67b7-4e02-b638-0b7c87f73dc0
6.7,174.2,8.66,5.26,32340115.0,28c19531-59b5-4b4f-98c2-24d97f794ff7
8.26,215.0,11.319999999999999,6.5200000000000005,29377040.0,69f1bf9f-44cf-40c7-869f-01e935024173
6.2,140.0,8.4,5.1,20630694.0,953d6441-dad7-4d11-9626-fa73f2d2dbf4
8.5,203.0,12.4,6.6,17726373.0,66e943d7-5c40-4501-baf8-da4bea40fc15
4.9,110.0,7.12,4.66,22967504.0,6710f5ba-6154-463f-8938-7d24afa28580
5.6,148.0,7.4,4.6,15289414.0,afccc18a-1289-4d34-9c8b-ca35993d4a3d
5.2,128.0,8.440000000000001,5.180000000000001,5954192.0,1656fc52-75a5-479e-a7e8-6396fc47aad4
5.7,131.0,7.5,4.5,26723092.0,9a40f2f0-a642-41ae-b071-ab5a1e05fdbe
5.5,145.0,6.6,4.9,20497162.0,71d79b2f-b9ae-40a9-8269-f69b4384658e
7.5,196.0,10.6,6.12,32360145.0,158fdf40-014a-423d-8501-6216ecacc1f3
9.1,221.0,13.5,6.6,28976444.0,00ca5050-36b8-442b-81cc-8ef8e7d71be9
0.9,20.0,7.5600000000000005,5.16,32548425.0,65890cb0-2048-44a4-93ec-c1ed5ad6321f
6.9,163.0,9.0,5.7,8132766.0,d306d1cd-c75d-43ff-8556-571015f9a6dd
5.2,119.0,6.4,4.4,16691500.0,34264ef9-f45e-47be-b1ab-eb54a6a516f5
8.98,151.0,12.319999999999999,7.0,33750213.0,3b8f8b87-1fcb-4373-ae36-caf9be3e6877
5.8,133.0,11.459999999999999,6.4799999999999995,29443806.0,b5f54164-2986-41fd-a3ae-d16c2a977335
8.6,227.0,11.2,7.1,23531677.0,59bd1fba-5803-42c6-bbad-2d6b10bcc3cf
4.1,107.0,4.3,4.0,21552065.0,351b6f88-3c8c-4d1b-8e6d-2ce23cf94c70
6.0,137.0,8.52,5.54,31747233.0,5aaee1cd-24f7-4d02-b6b9-74b2e2d84cb9
6.3,162.0,7.1,5.8,26973464.0,bca11d77-5cf8-4ef8-a338-216bd1efe63a
5.38,156.2,6.32,4.54,28510417.0,91f682a0-d0dc-4da6-ab18-c4a6876f4ff4
8.3,220.0,10.5,7.1,45000284.0,9b37bf7e-5b92-4eb5-83b8-f5353603cad7
6.6,174.0,9.0,5.2,38690897.0,6c8b1abd-7f8f-418a-a864-ea3b0cc85cee
9.1,218.0,13.7,6.5,23267951.0,9863b0bf-f96d-455e-8a04-7a59c8ad39ad
6.719999999999999,157.2,7.840000000000001,5.3999999999999995,38096680.0,acf5ff83-04ae-4157-bc5d-14cd0088b44e
2.66,61.0,8.419999999999998,5.28,2002312.0,9876c324-b82e-4b57-a485-71c8ea9901ad
4.7,128.0,7.9799999999999995,5.720000000000001,38771016.0,5b63f740-ccf7-4544-a3b6-e57e397f6391
7.42,179.6,10.440000000000001,5.640000000000001,36220555.0,5796dd31-fd0c-4b1f-95e1-bcc6f65dd69c
4.8,124.0,5.4,4.4,16977258.0,e00ac35e-0f9a-4e79-99fc-bf2d05fa70f2
5.5,128.0,7.56,4.880000000000001,10121726.0,f48709bc-374d-4b63-b085-1860357c05da
8.0,190.0,10.7,6.5,16017163.0,bbe9172d-c541-4e3d-97b2-ebdce216cb49
4.1,74.0,8.420000000000002,5.28,4038675.0,dcb79406-f80e-4a0a-8b2c-f51ce9acf566
6.5,171.0,8.8,5.1,26205655.0,481b9cf1-3a91-4433-83d2-bd5399e55ee4
5.8,133.0,7.1,5.1,20397013.0,c7fe3c63-4fac-4cb4-bcec-514108a3df7e
6.18,159.6,7.9,5.18,27929553.0,ab3e1bf2-6355-41c3-ba1f-92909655764a
7.8,177.0,10.2,6.38,38056620.0,61679a45-f63c-4b5b-b793-c979fa51426e
5.220000000000001,134.0,6.239999999999999,4.62,23601781.0,de97ed70-8331-4587-b7df-af9252f8de91
5.2,134.0,6.6,4.4,35372627.0,a877dfba-dd49-4764-801b-b97fc3c57f0e
6.6,154.0,8.3,5.6,16557968.0,5c4694e5-950e-4631-ba41-408b3d98f8f6
5.6,130.0,7.2,4.6,6676600.0,3c54c46a-0394-499a-9776-57aed1c5eb8e
6.92,222.0,9.120000000000001,5.9,30128825.0,1097f1d7-13fb-4c7b-b336-cdfce358189a
4.5,118.0,5.2,4.0,21438563.0,eca34d47-54be-47a4-a109-fd4be4ddd628
6.8,179.0,8.7,5.7,33683447.0,45772052-583f-42f3-8b42-ca0f7d67b4d4
6.0,157.0,7.8,4.9,21966014.0,80a92002-e0f4-41c5-a2cd-4c001be0bd5a
6.4,166.0,7.7,5.6,28057744.0,df5b6050-554a-4329-a2c5-f233f8e412ec
5.2,135.0,6.0,4.7,23768696.0,c6e814f8-69e7-454f-b51d-25719ca63254
7.6,182.0,10.5,5.9,19395523.0,15cc63b8-b4b8-4da5-8163-b25ebcad5f76
2.66,61.0,8.419999999999998,5.28,2002312.0,c4574dbb-a41d-4654-aaec-a64800394901
5.3,146.0,9.9,6.159999999999999,52331191.0,93613c25-24ab-4788-bff0-cf3407339dee
8.3,194.0,11.2,6.6,30478679.0,f5693b50-feef-4f39-8222-bc43a0491839
6.9799999999999995,176.8,8.58,6.0,46733529.0,eac2c325-67ad-49a4-a0dc-863c5a7e5782
4.0,105.0,4.5,3.7,20530545.0,cd62da6b-04eb-46bd-b077-0e4c0660d5db
4.4,115.0,5.3,3.9,24536505.0,bfa13f98-48e1-4de3-b289-75721ac914a4
6.5,152.0,8.6,5.3,25497935.0,8942a2e5-ec6e-454e-8db0-de196580a867
4.2,89.0,5.1,3.6,12271591.0,811fb5fc-c143-4f70-aeb1-a78be84201ea
6.5200000000000005,159.8,7.94,5.62,42158723.0,12683ef0-735f-4700-b8fd-0db26adb1619
5.3,140.0,6.2,4.8,24436356.0,d1b7c0eb-71be-4ab7-a2a6-baefd1f08b31
3.6,82.0,7.080000000000001,4.56,6709983.0,330c780a-4d75-439a-92bc-630b490ca8f1
6.3,180.0,7.42,5.0200000000000005,27440826.0,502545ca-dae0-4208-91f3-65c64d044d80
5.6,130.0,7.1,4.8,6803455.0,9c8b66a5-7d0a-4050-aaa4-2ee732a1ed1d
9.5,216.0,11.9,8.1,44799986.0,3c17fe1f-c1c7-47b5-b9f2-91a2aedd214f
5.9,138.0,7.8,4.9,10448879.0,41ab3a42-dc2e-4bdc-a1e1-38dfa175ca91
5.08,122.6,7.0200000000000005,4.76,10473582.0,5a22f479-5b48-4448-86d0-752fc7950e31
7.7,180.0,10.4,6.2,20420381.0,c7313283-5d4e-4d6c-854b-ae39f6298bed
7.1,165.0,9.7,5.6,31126309.0,7d836b1b-0f88-4849-b156-5c0386c959c1
4.9,114.0,6.1,4.2,19595821.0,f2dc4959-59aa-47be-956d-3f7f0ef0def2
5.9,138.0,8.0,4.7,19996417.0,063bbd4e-310d-457a-9e89-4502d7ac1735
5.8,144.0,7.7,4.7,27974954.0,db0adff4-4ecc-4b25-bc16-b903f8508f0e
5.1,119.0,6.3,4.4,15856925.0,c4609efc-6f60-4424-8a5c-28e20829d1f6
7.9,189.0,10.8,6.2,27440826.0,5e240ea1-16e9-4a4d-bbf8-675d9c5b31ff
6.000000000000001,149.6,7.459999999999999,5.0200000000000005,20601985.0,2a630fb0-6b99-4e57-be14-482069e30725
7.840000000000001,139.0,10.06,6.0600000000000005,38944608.0,c28b4dff-253c-44f4-80af-cd3586245b68
4.1,95.0,5.0,3.6,8218895.0,01e6aded-61e5-47bd-a3ee-20d7efa22f6d
5.3,139.0,6.3,4.7,24703420.0,0399f782-19e9-4701-b528-78941bfc6b77
5.4,125.6,6.660000000000001,4.680000000000001,10168462.0,ae1fecc8-4050-49c3-a2dd-3235196303a3
5.48,119.0,7.12,4.54,15456329.0,126301bd-83af-4995-b45e-cd8f10700667
3.2,75.0,12.78,7.58,65495443.0,f35db209-cc1a-4c6e-89eb-e074a0ef2404
